-2.184009 0.025312 0.025690 0.008187 0.034648 0.012068
-1.874992 0.020926 0.021379 0.006599 0.029954 0.010153
-1.565974 0.013809 0.013974 0.004144 0.020161 0.006828
-1.256956 0.008926 0.009051 0.002659 0.014392 0.004634
-0.947938 0.005972 0.006158 0.001769 0.009991 0.003106
-0.638920 0.004547 0.004886 0.001377 0.007940 0.002374
-0.329903 0.004237 0.004638 0.001284 0.007464 0.002203
-0.020885 0.004253 0.004703 0.001279 0.007503 0.002181
1.440664 0.004414 0.004929 0.001323 0.007758 0.002240
2.985753 0.004912 0.005654 0.001484 0.008840 0.002488
4.530842 0.006587 0.007572 0.001935 0.011374 0.003250
6.075931 0.009753 0.010362 0.002765 0.015307 0.004583
7.621020 0.015212 0.016063 0.004328 0.021732 0.006747
9.166109 0.023753 0.022428 0.006301 0.032020 0.009372
10.711198 0.028386 0.026936 0.007901 0.040100 0.011707
12.256287 0.023662 0.025254 0.007092 0.034841 0.010687
13.801376 0.023056 0.024744 0.007335 0.031119 0.010495
15.346465 0.027229 0.029487 0.008806 0.031976 0.013047
16.891554 0.033763 0.036245 0.011254 0.035267 0.017390
18.436643 0.038518 0.040734 0.013133 0.035140 0.020661
19.981732 0.029198 0.035014 0.012153 0.026446 0.018455
21.526821 0.024093 0.033194 0.012505 0.022205 0.018877
23.071910 0.023250 0.032198 0.013672 0.021236 0.020512
24.616999 0.023784 0.034105 0.016755 0.021303 0.022476
26.162088 0.025252 0.036677 0.019986 0.023516 0.024408
27.707177 0.026583 0.035211 0.021515 0.023374 0.024533
29.252266 0.025506 0.031149 0.020092 0.021412 0.021954
30.797355 0.022543 0.026630 0.017134 0.018422 0.018189
32.342444 0.019075 0.023063 0.015614 0.016502 0.015508
33.887533 0.021185 0.026247 0.020965 0.019265 0.018338
35.432622 0.021852 0.026894 0.022384 0.021162 0.019807
36.977711 0.021183 0.027052 0.021011 0.023393 0.020720
38.522800 0.020654 0.024172 0.020023 0.022506 0.018941
40.067889 0.020943 0.021566 0.018962 0.021366 0.017886
41.612978 0.018898 0.017719 0.017684 0.018153 0.015983
43.158067 0.018604 0.015401 0.017043 0.017447 0.016197
44.703156 0.019830 0.015525 0.018389 0.020028 0.018495
46.248245 0.021862 0.016585 0.018835 0.021115 0.020647
47.793334 0.021595 0.017471 0.018606 0.021484 0.020884
49.338423 0.020800 0.017544 0.019349 0.020673 0.019628
50.883512 0.019923 0.015767 0.018934 0.020336 0.018073
52.428601 0.018178 0.012696 0.016958 0.018986 0.015555
53.973690 0.016656 0.010826 0.015935 0.016018 0.013984
55.518779 0.018359 0.010708 0.016345 0.014883 0.013812
57.063868 0.020692 0.011638 0.018014 0.015491 0.014651
58.608957 0.021705 0.011985 0.019528 0.016080 0.015061
