# Tetrahedron method
        1.2876026786        0.0436734103        0.0079377630        0.0085390080
        1.4398823825        0.0526987837        0.0097836803        0.0106375267
        1.5921620863        0.0673183661        0.0124264316        0.0136897562
        1.7444417901        0.0809425841        0.0150217272        0.0166920407
        1.8967214940        0.1112320974        0.0188400572        0.0212167352
        2.0490011978        0.1026171174        0.0203942152        0.0231230358
        2.2012809016        0.1161094372        0.0255357046        0.0298151362
        2.3535606054        0.1432846998        0.0336355027        0.0402521566
        2.5058403093        0.1873774662        0.0436382172        0.0523404405
        2.6581200131        0.2229977838        0.0558606353        0.0696765419
        2.8103997169        0.2556442439        0.0693836080        0.0900697972
        2.9626794208        0.3354770735        0.0966171221        0.1335711021
        3.1149591246        0.2802179351        0.0764068912        0.0957496837
        3.2672388284        0.2940643852        0.0815353006        0.0991471411
        3.4195185322        0.3047206647        0.0885930285        0.1004911370
        3.5717982361        0.3105771671        0.0949243660        0.1051275853
        3.7240779399        0.3057785158        0.1042328731        0.1182973236
        3.8763576437        0.3074817390        0.1087535138        0.1239720725
        4.0286373476        0.3140964215        0.1114009337        0.1264216452
        4.1809170514        0.3238654763        0.1151307348        0.1298124990
        4.3331967552        0.3348192304        0.1196460215        0.1339395181
        4.4854764590        0.3329550714        0.1191963641        0.1327531020
        4.6377561629        0.3311843786        0.1185397210        0.1323800721
        4.7900358667        0.3194602631        0.1156945155        0.1313316354
        4.9423155705        0.2422977765        0.0908024543        0.1095580649
        5.0945952744        0.2891527824        0.1357511997        0.1741652715
        5.2468749782        0.2355833336        0.1408955759        0.1970499898
        5.3991546820        0.2115027260        0.1946113484        0.3012251218
        5.5514343858        0.1073625063        0.1177899155        0.1875792439
        5.7037140897        0.0958624103        0.0988447178        0.1568862790
        5.8559937935        0.0880883465        0.0872062473        0.1384194767
        6.0082734973        0.0822137040        0.0782852752        0.1243984498
        6.1605532012        0.0797892368        0.0709854574        0.1127939480
        6.3128329050        0.1184436033        0.0727076155        0.1167613383
        6.4651126088        0.0897661877        0.0487469526        0.0732281700
        6.6173923127        0.0707072608        0.0392657695        0.0602006404
        6.7696720165        0.0959118985        0.0514357946        0.0879749756
        6.9219517203        0.0774683754        0.0539963031        0.0942837088
        7.0742314241        0.0897016608        0.0590675192        0.1050416795
        7.2265111280        0.1060603454        0.0625551910        0.1119368099
        7.3787908318        0.1220168782        0.0653696797        0.1184825465
        7.5310705356        0.1415677372        0.0688581414        0.1274206457
        7.6833502395        0.1690740482        0.0842426277        0.1405302183
        7.8356299433        0.1547448779        0.0677186301        0.1095801055
        7.9879096471        0.1499576273        0.0570291275        0.0865647477
        8.1401893509        0.1462531648        0.0541489069        0.0854339639
        8.2924690548        0.1356107022        0.0532414656        0.0891788441
        8.4447487586        0.1857917561        0.0653174970        0.4069992569
        8.5970284624        0.2479686304        0.0722897351        0.8515517426
        8.7493081663        0.2253248198        0.0693794390        1.0839367516
        8.9015878701        0.3295921585        0.0953713657        1.4747482093
        9.0538675739        0.3969779198        0.0925833278        0.6918186973
        9.2061472777        0.2284246537        0.0564009483        0.2189398795
        9.3584269816        0.2965421034        0.0360607339        0.2276524964
        9.5107066854        0.4938593892        0.0923883486        0.4305459837
        9.6629863892        0.4020267323        0.0880277596        0.2613193347
        9.8152660931        0.4066457477        0.0880970231        0.2002280049
        9.9675457969        0.3836180925        0.0903362394        0.1505502960
       10.1198255007        0.3161495617        0.0847722985        0.1005312054
       10.2721052045        0.3031956142        0.0847543485        0.0764990080
       10.4243849084        0.2738615730        0.0860491186        0.0758117684
       10.5766646122        0.2501142426        0.0827291556        0.0741772018
       10.7289443160        0.2373888254        0.0763018237        0.0749876620
       10.8812240199        0.2307345400        0.0733510287        0.0771947565
       11.0335037237        0.2283018033        0.0712043828        0.0804794417
       11.1857834275        0.2321785781        0.0698924584        0.0849115913
       11.3380631313        0.1361199026        0.0609517157        0.0895775829
       11.4903428352        0.1120396191        0.0652000443        0.0977045851
       11.6426225390        0.1213805420        0.0748583173        0.1104767164
       11.7949022428        0.1435645933        0.0875630798        0.1370180914
       11.9471819467        0.1740081677        0.1083025622        0.1691884951
       12.0994616505        0.1685865816        0.2076140855        0.1977886983
       12.2517413543        0.1575639880        0.2753614011        0.2375367712
       12.4040210581        0.1544871885        0.3403987886        0.2676033492
       12.5563007620        0.1823421075        0.4209149289        0.3428265789
       12.7085804658        0.1092258095        0.3753539539        0.2393847989
       12.8608601696        0.1694323391        0.4755919687        0.3493546093
       13.0131398735        0.1139274416        0.5315939795        0.3339682575
       13.1654195773        0.0806584404        0.5654423078        0.3230500519
       13.3176992811        0.0812499287        0.5420844941        0.2659463021
       13.4699789849        0.0926347299        0.5712422179        0.2249762673
       13.6222586888        0.1036908497        0.5694545228        0.2004090398
       13.7745383926        0.1081817163        0.3980136455        0.1256259395
       13.9268180964        0.1142820784        0.3219275562        0.1004594345
       14.0790978003        0.1164597314        0.2620269596        0.0803462006
       14.2313775041        0.1141464471        0.1876122098        0.0614506025
       14.3836572079        0.1158075753        0.1425744764        0.0466873521
       14.5359369117        0.1204665784        0.0995406081        0.0335626330
       14.6882166156        0.1313411651        0.0546127816        0.0185115590
       14.8404963194        0.1596633968        0.0858040066        0.0165629851
       14.9927760232        0.2264330243        0.2036181091        0.0259750546
       15.1450557271        0.2302301582        0.4420471562        0.0507509858
       15.2973354309        0.2006312329        0.5900433037        0.0697384743
       15.4496151347        0.1882672716        0.6790277862        0.0843072689
       15.6018948385        0.2014051625        0.9181182859        0.1233297719
       15.7541745424        0.1841672538        0.9323883617        0.1260975404
       15.9064542462        0.1243717293        0.5891884854        0.0874864176
       16.0587339500        0.0942239522        0.4700438928        0.0798486620
       16.2110136539        0.0757627959        0.4290361113        0.0760229448
       16.3632933577        0.0602790160        0.3935518558        0.0699929736
       16.5155730615        0.0433594234        0.3669891221        0.0684176204
       16.6678527653        0.0222017083        0.3096639083        0.0668537968
       16.8201324692        0.0174341812        0.2547722767        0.0660022265
       16.9724121730        0.0139093254        0.2100067914        0.0655662109
       17.1246918768        0.0103392909        0.1576650568        0.0629112880
       17.2769715807        0.0047503881        0.0619449924        0.0531048032
       17.4292512845        0.0041652461        0.0470191089        0.0511238214
       17.5815309883        0.0041597635        0.0425184008        0.0524897072
       17.7338106921        0.0042234402        0.0395601850        0.0543261573
       17.8860903960        0.0042470559        0.0363114685        0.0551550005
       18.0383700998        0.0042926295        0.0334284408        0.0555956937
       18.1906498036        0.0043946368        0.0313682209        0.0565045461
       18.3429295075        0.0045407949        0.0299631852        0.0579384120
       18.4952092113        0.0046867626        0.0286302054        0.0593966361
       18.6474889151        0.0048410554        0.0274559557        0.0610269382
       18.7997686189        0.0050083016        0.0265218463        0.0628480069
       18.9520483228        0.0051595482        0.0256070229        0.0644846714
       19.1043280266        0.0053046722        0.0247348139        0.0661300934
       19.2566077304        0.0054985187        0.0240313551        0.0685902282
       19.4088874343        0.0057358920        0.0236919895        0.0718135891
       19.5611671381        0.0059817598        0.0237166922        0.0754699145
       19.7134468419        0.0061008917        0.0231180435        0.0777541747
       19.8657265457        0.0062844721        0.0227061519        0.0812011608
       20.0180062496        0.0066060696        0.0228480350        0.0871263920
       20.1702859534        0.0069621748        0.0238356750        0.0944091108
       20.3225656572        0.0069968978        0.0235259605        0.0982347193
       20.4748453611        0.0072906372        0.0238155312        0.1071389279
       20.6271250649        0.0076834661        0.0252758346        0.1198391198
       20.7794047687        0.0078359816        0.0267717569        0.1320264151
       20.9316844726        0.0081197208        0.0283921066        0.1527253461
       21.0839641764        0.0085121326        0.0331102500        0.1843052410
       21.2362438802        0.0084238004        0.0379522571        0.2309540364
       21.3885235840        0.0088278576        0.0544403871        0.3624256177
       21.5408032879        0.0058263402        0.0656152485        0.3778835114
       21.6930829917        0.0017668453        0.0514961669        0.2216082762
       21.8453626955        0.0000000000        0.0000000000        0.0000000000
       21.9976423994        0.0000000000        0.0000000000        0.0000000000
       22.1499221032        0.0000000000        0.0000000000        0.0000000000
       22.3022018070        0.0000000000        0.0000000000        0.0000000000
       22.4544815108        0.0000000000        0.0000000000        0.0000000000
       22.6067612147        0.0000000000        0.0000000000        0.0000000000
       22.7590409185        0.0000000000        0.0000000000        0.0000000000
       22.9113206223        0.0000000000        0.0000000000        0.0000000000
       23.0636003262        0.0000000000        0.0000000000        0.0000000000
       23.2158800300        0.0000000000        0.0000000000        0.0000000000
       23.3681597338        0.0000000000        0.0000000000        0.0000000000
       23.5204394376        0.0000000000        0.0000000000        0.0000000000
       23.6727191415        0.0000000000        0.0000000000        0.0000000000
       23.8249988453        0.0000000000        0.0000000000        0.0000000000
       23.9772785491        0.0000000000        0.0000000000        0.0000000000
       24.1295582530        0.0000000000        0.0000000000        0.0000000000
       24.2818379568        0.0000000000        0.0000000000        0.0000000000
