# Tetrahedron method
       -2.3732274808        0.1060212048        0.1349040726        0.0831939286        0.0378066296        0.0590560567        0.0465057790        0.0290861852
       -2.1638221917        0.0974873397        0.1367724222        0.0768031142        0.0402603621        0.0562906062        0.0480169824        0.0267351757
       -1.9544169026        0.1154697044        0.1633486064        0.0873432947        0.0497586259        0.0611754864        0.0625251937        0.0341425517
       -1.7450116136        0.1348843073        0.1617865716        0.0985146083        0.0497767588        0.0611310793        0.0671985895        0.0413534093
       -1.5356063245        0.1834467324        0.1776760139        0.1244931284        0.0568920216        0.0671931526        0.0849948789        0.0560671838
       -1.3262010354        0.2177495140        0.1769818179        0.1494241132        0.0590041353        0.0704680325        0.0914534662        0.0687007126
       -1.1167957464        0.1745307956        0.1325353193        0.1182773943        0.0472535555        0.0538955000        0.0732590747        0.0557557802
       -0.9073904573        0.1411866012        0.0922501600        0.0925973554        0.0335677106        0.0423860476        0.0508435601        0.0448515577
       -0.6979851682        0.0910290884        0.0602058977        0.0641141265        0.0208319649        0.0284764228        0.0343249780        0.0289611109
       -0.4885798791        0.0581769271        0.0376300991        0.0414632607        0.0127956876        0.0189623645        0.0225941403        0.0177221864
       -0.2791745901        0.0429023056        0.0273434780        0.0312858857        0.0091679369        0.0148489294        0.0174009757        0.0122290063
       -0.0697693010        0.0399783057        0.0250643798        0.0294310252        0.0083151711        0.0142238816        0.0164753583        0.0109657304
        0.1396359881        0.0402570587        0.0247812398        0.0296374856        0.0082019533        0.0144573534        0.0167688817        0.0108052221
        0.3490412771        0.0532089857        0.0340262115        0.0366406746        0.0118055560        0.0181400076        0.0225834728        0.0146634628
        0.5584465662        0.0895381673        0.0539405126        0.0602069641        0.0208996522        0.0292575843        0.0400843865        0.0247397937
        0.7678518553        0.1581092477        0.0857318121        0.1076614578        0.0356241067        0.0515542406        0.0728409392        0.0430231791
        0.9772571444        0.2347824816        0.1076570357        0.1772814510        0.0463998060        0.0886004736        0.1143853260        0.0527199458
        1.1866624334        0.2829531629        0.1350977211        0.2085973108        0.0670456065        0.1037314329        0.1550969548        0.0684699422
        1.3960677225        0.1931647508        0.1086601126        0.1191860642        0.0626774676        0.0601462423        0.1205662863        0.0585335397
        1.6054730116        0.1920356125        0.1402340222        0.1696999938        0.0818069216        0.0848615089        0.1228982968        0.0658041702
        1.8148783006        0.1948240025        0.1571570081        0.1956059274        0.0957686149        0.0952204851        0.1234617249        0.0743471503
        2.0242835897        0.1863509011        0.1664692035        0.1661955350        0.0955824116        0.0900734351        0.1158548067        0.0738427240
        2.2336888788        0.1644111155        0.1983638198        0.1417784148        0.0996145976        0.0687064793        0.1124275228        0.0734845307
        2.4430941679        0.1653676677        0.2282699679        0.1366283486        0.1071402729        0.0654441519        0.1212233030        0.0767567544
        2.6524994569        0.1714691976        0.2545447306        0.1386482132        0.1126877956        0.0660272445        0.1350268838        0.0792542052
        2.8619047460        0.1550752460        0.2567544175        0.1335616088        0.1104675801        0.0703931395        0.1415436335        0.0744867244
        3.0713100351        0.1512629634        0.2742289079        0.1385410900        0.1053622754        0.0792332772        0.1643564926        0.0705267438
        3.2807153241        0.1076415535        0.1827767406        0.1260069189        0.0876955818        0.0556147946        0.1200944618        0.0550568443
        3.4901206132        0.1053336931        0.1856597027        0.1414378590        0.0895386037        0.0609698313        0.1454229643        0.0556877259
        3.6995259023        0.1072984674        0.1987367045        0.1826133823        0.1040786399        0.0710683679        0.2076098896        0.0663969528
        3.9089311914        0.1058347204        0.2050937552        0.3805915948        0.1727011257        0.0848762743        0.4493410434        0.1503171335
        4.1183364804        0.0596518906        0.0592016361        0.0559801894        0.0191873459        0.0497410858        0.0523144618        0.0233460824
        4.3277417695        0.1990650642        0.1799155735        0.2221972238        0.3372988819        0.9019376801        0.1145400643        0.4533678163
        4.5371470586        0.1241728592        0.0954409642        0.1852084160        0.1200431744        0.4241733236        0.0695596534        0.1718001220
        4.7465523476        0.1488988462        0.1047245711        0.1728646910        0.0216119472        0.0278572686        0.1210685593        0.0303431670
        4.9559576367        0.1685928192        0.2734367304        0.3350944713        0.0414869919        0.0337197822        0.2868928964        0.0430786616
        5.1653629258        0.2554228502        0.3423826500        0.5795428620        0.0669704287        0.0332856927        0.5970374429        0.0682246217
        5.3747682149        0.0931552488        0.1322949326        0.2913069650        0.0189937351        0.0091200449        0.2175622353        0.0327176858
        5.5841735039        0.1163049975        0.0752249837        0.3486847241        0.0657438245        0.1373789622        0.2468856855        0.1140677427
        5.7935787930        0.0340967395        0.0155543823        0.1056930869        0.0389404138        0.1254869742        0.0725810986        0.0524484692
        6.0029840821        0.0237024505        0.0132789746        0.0854434783        0.0352766617        0.1464716099        0.0665131320        0.0360441480
        6.2123893711        0.1609478944        0.2504989079        0.3158147080        0.3083006492        0.2569405649        1.3317474822        0.2409388368
        6.4217946602        0.0865498623        0.1155741464        0.0879580520        0.1450942668        0.0180443972        0.5450080662        0.0978436160
        6.6311999493        0.0485914604        0.0369412018        0.0108651031        0.0608489255        0.0099459994        0.1888912111        0.0546463683
        6.8406052384        0.0431503535        0.0426093556        0.0078938866        0.0457770722        0.0142340150        0.1644043828        0.0386427952
        7.0500105274        0.1844240291        0.1010551504        0.1269087426        0.1386613756        0.0634514163        0.2721025419        0.4105776290
        7.2594158165        0.0690410489        0.0930797525        0.1574753755        0.0934429888        0.0987929415        0.3221017916        0.1582851353
        7.4688211056        0.0847072224        0.1078444467        0.1072443373        0.1887809198        0.1243349868        0.1984983313        0.2288663221
        7.6782263946        0.1334813192        0.1226370406        0.2548002925        0.1512362456        0.2622313512        0.1793929035        0.2289753239
        7.8876316837        0.1280816836        0.1515056017        0.1831705776        0.1486428978        0.2546212827        0.1751360831        0.2236972787
        8.0970369728        0.1387858984        0.2165841032        0.1578150714        0.1660297846        0.2790235127        0.1913915882        0.2795526116
        8.3064422619        0.0953153480        0.1501964922        0.1069367692        0.1038258734        0.1599550062        0.1103042671        0.1610631170
        8.5158475509        0.0752433686        0.0777265669        0.0647370951        0.0652029299        0.0706315963        0.0682097079        0.0479199545
        8.7252528400        0.2372836066        0.1744981815        0.1468927313        0.3626793068        0.3036419779        0.1710411875        0.1359357855
        8.9346581291        0.1407895740        0.0450026961        0.1387224394        0.0808657094        0.2060230481        0.0385067773        0.0608083504
        9.1440634181        0.1746920031        0.0612828222        0.1799432155        0.0496125674        0.1840686821        0.0331159154        0.0594050070
        9.3534687072        0.0377728293        0.0266074328        0.0233278118        0.0252191959        0.0310397366        0.0208664548        0.0222352906
        9.5628739963        0.1157301055        0.1184843594        0.0859428343        0.3514828193        0.0778855757        0.1833170480        0.2383624509
        9.7722792854        0.3059067275        0.2853090265        0.4240845721        0.7175923349        0.4757512892        0.2774866505        0.6718171526
        9.9816845744        0.1053524899        0.0723116440        0.1461019721        0.1246955870        0.1158097233        0.0490399239        0.1465033961
       10.1910898635        0.1860207780        0.1182016029        0.2938181425        0.2216958894        0.1675985127        0.0878263076        0.2913189883
       10.4004951526        0.2369248116        0.1909442941        0.3735524129        0.3285471660        0.2280065006        0.1368048092        0.3614531935
       10.6099004416        0.1284263151        0.2151737904        0.1580080794        0.4557513240        0.0454962200        0.2669236761        0.2484865963
       10.8193057307        0.1054808516        0.0478663987        0.0766866991        0.0483366234        0.0393045847        0.0243087479        0.1223974924
       11.0287110198        0.0504475008        0.0370242434        0.0438873455        0.0471141003        0.0271318343        0.0226252844        0.0784981272
       11.2381163089        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.4475215979        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.6569268870        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.8663321761        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.0757374651        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.2851427542        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.4945480433        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.7039533324        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.9133586214        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.1227639105        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.3321691996        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.5415744886        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.7509797777        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.9603850668        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.1697903559        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.3791956449        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.5886009340        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.7980062231        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.0074115121        0.1281529600        0.1123184061        0.0341118942        0.6190592834        0.6173299208        0.0518118468        0.1508004613
       15.2168168012        0.1567902977        0.1228500685        0.0445121540        0.4870266344        0.6797039008        0.0437657783        0.1924876581
       15.4262220903        0.0697118617        0.0643996358        0.0072610204        0.1078997950        0.2143533811        0.0099586324        0.0175434283
       15.6356273794        0.1144154581        0.1026596702        0.0076416083        0.0888270848        0.3167742042        0.0112599368        0.0093438134
       15.8450326684        0.5447744083        0.4172248089        0.0249735346        0.1598171240        1.3814851936        0.0408601619        0.0070238634
       16.0544379575        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       16.2638432466        0.0488854044        0.0437778085        0.0075305939        0.1257376709        0.0095871258        0.0060716888        0.1645588424
       16.4732485356        0.0691644757        0.0537139267        0.0110972694        0.1444544882        0.0137405609        0.0067813486        0.2208213982
       16.6826538247        0.2081925589        0.1045780854        0.0455941968        0.3070488280        0.0363353277        0.0180257349        0.7100753174
       16.8920591138        0.0702136135        0.0643979859        0.0076055672        0.1053428481        0.0217131805        0.0029665487        0.1594874763
       17.1014644029        0.0587147869        0.0824585182        0.0049951441        0.1143527326        0.0399317883        0.0020296318        0.1203233912
       17.3108696919        0.1531484867        0.4040630613        0.0088682745        0.6812650181        0.4061560093        0.0050746667        0.3679889791
       17.5202749810        0.0700501495        0.1277520401        0.0008992020        0.2390534291        0.0319753195        0.0026693810        0.0972620387
       17.7296802701        0.3871672934        0.4067845785        0.0054614509        0.6084612758        0.1493628605        0.0091447264        0.5858741925
       17.9390855591        0.2322108686        0.2211980815        0.0029764085        0.2396030955        0.0732464351        0.0041740574        0.3399667524
       18.1484908482        0.2406310521        0.5690293530        0.0032709918        0.4852235087        0.1403476331        0.0085869401        0.3372711812
       18.3578961373        0.2564813934        0.1885747458        0.0023351658        0.2612680656        0.1138469314        0.0040348650        0.2893842112
       18.5673014264        0.5741849779        0.2961994027        0.0040527482        0.3933470449        0.2089800637        0.0069573199        0.5113317492
       18.7767067154        0.0791419088        0.0733171213        0.0007752886        0.1283734704        0.0422615300        0.0011096670        0.1296719240
       18.9861120045        0.0241034122        0.0164508890        0.0003671123        0.0381601769        0.0038560770        0.0004591755        0.0596253214
       19.1955172936        0.0215678792        0.0141596475        0.0003411103        0.0365006535        0.0027057601        0.0003598662        0.0571938256
       19.4049225826        0.0199314719        0.0129314903        0.0003216563        0.0361141274        0.0021320860        0.0003058397        0.0557654784
       19.6143278717        0.0187369131        0.0121881381        0.0003053289        0.0364008443        0.0018071239        0.0002716303        0.0549418786
       19.8237331608        0.0177074400        0.0116024297        0.0002900137        0.0368801377        0.0015878714        0.0002449467        0.0543063552
       20.0331384499        0.0168132427        0.0111376452        0.0002759905        0.0375948144        0.0014387748        0.0002239997        0.0538877002
       20.2425437389        0.0161374989        0.0108470427        0.0002640906        0.0388001376        0.0013537567        0.0002085475        0.0540263296
       20.4519490280        0.0154729379        0.0105699208        0.0002516775        0.0400945814        0.0013030817        0.0001950705        0.0541300242
       20.6613543171        0.0150262384        0.0104447250        0.0002419966        0.0420539785        0.0012928203        0.0001850235        0.0549811697
       20.8707596061        0.0144700396        0.0102535534        0.0002292925        0.0438683896        0.0012995819        0.0001747107        0.0554140929
       21.0801648952        0.0141128725        0.0102068350        0.0002192356        0.0465372879        0.0013526054        0.0001678492        0.0566112969
       21.2895701843        0.0139914423        0.0103394719        0.0002114497        0.0503561051        0.0014539214        0.0001638439        0.0588596347
       21.4989754734        0.0135402411        0.0102353103        0.0001969838        0.0534330416        0.0015522718        0.0001563081        0.0598063270
       21.7083807624        0.0133734422        0.0103548235        0.0001859460        0.0582116418        0.0017278457        0.0001531390        0.0620440805
       21.9177860515        0.0135617256        0.0107662091        0.0001777417        0.0655044932        0.0020076987        0.0001541751        0.0661394171
       22.1271913406        0.0140343264        0.0114334323        0.0001701248        0.0757438005        0.0024187451        0.0001585166        0.0719912264
       22.3365966296        0.0147533529        0.0123434865        0.0001609681        0.0896878489        0.0030111630        0.0001655609        0.0795499039
       22.5460019187        0.0160476908        0.0137848245        0.0001523147        0.1110013455        0.0039508223        0.0001791497        0.0908971605
       22.7554072078        0.0197515548        0.0173982639        0.0001504816        0.1571658789        0.0059296088        0.0002142253        0.1172478264
       22.9648124969        0.0382672950        0.0347363894        0.0002245869        0.3566678581        0.0147995486        0.0004289071        0.2368696573
       23.1742177859        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       23.3836230750        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       23.5930283641        0.0058943827        0.0058621307        0.0001588343        0.0120903236        0.0750033758        0.0002654824        0.0158866242
       23.8024336531        0.0195665101        0.0196365234        0.0006159407        0.0455812073        0.2516530572        0.0011817142        0.0689679826
       24.0118389422        0.0493562733        0.0507737734        0.0018733157        0.1466178770        0.6769652911        0.0041763658        0.2636914965
       24.2212442313        0.0312745773        0.0316503712        0.0009875873        0.0276237036        0.3582162279        0.0017300848        0.0319323471
       24.4306495204        0.0268357492        0.0270938214        0.0009508887        0.0126352463        0.2882086385        0.0012860548        0.0133522810
       24.6400548094        0.0254729284        0.0257959048        0.0010759717        0.0073767283        0.2637708281        0.0011893365        0.0073312121
       24.8494600985        0.0249558735        0.0254482773        0.0012676847        0.0045528938        0.2519131054        0.0011765580        0.0042399505
       25.0588653876        0.0249565139        0.0257029403        0.0015117888        0.0028275643        0.2475659254        0.0012105766        0.0023955233
       25.2682706766        0.0213555637        0.0216010491        0.0012536783        0.0015864090        0.2124323540        0.0012502389        0.0012040409
       25.4776759657        0.0181902375        0.0179799522        0.0009775538        0.0007775459        0.1821258181        0.0012986311        0.0004765304
       25.6870812548        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       25.8964865439        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       26.1058918329        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       26.3152971220        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       26.5247024111        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       26.7341077001        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       26.9435129892        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       27.1529182783        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       27.3623235674        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       27.5717288564        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       27.7811341455        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       27.9905394346        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       28.1999447236        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       28.4093500127        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       28.6187553018        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       28.8281605909        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       29.0375658799        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       29.2469711690        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       29.4563764581        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       29.6657817471        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       29.8751870362        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       30.0845923253        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       30.2939976144        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       30.5034029034        0.2405021991        0.0285648883        0.7310073626        0.0004290058        0.0015413407        0.0861998039        0.0022069391
       30.7128081925        0.2073329694        0.2966195556        0.6133041948        0.0022123739        0.0023833990        0.8843523835        0.0020680282
       30.9222134816        0.2754821306        0.2301105787        0.7981279289        0.0015724328        0.0049087683        0.6673202081        0.0024301255
       31.1316187706        0.1946001184        0.2009167989        0.5522332327        0.0016087883        0.0049696341        0.5710069138        0.0019672556
       31.3410240597        0.0803480944        0.1898098641        0.2233996661        0.0018395206        0.0040116573        0.5302594382        0.0013024576
       31.5504293488        0.0381655548        0.1478948367        0.1033913270        0.0017861682        0.0033482624        0.4060006851        0.0008187796
       31.7598346379        0.0014662239        0.0423632269        0.0036240108        0.0004880926        0.0006702780        0.1133053639        0.0000278002
       31.9692399269        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       32.1786452160        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       32.3880505051        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       32.5974557941        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       32.8068610832        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       33.0162663723        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       33.2256716614        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       33.4350769504        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       33.6444822395        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       33.8538875286        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       34.0632928176        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       34.2726981067        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       34.4821033958        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       34.6915086849        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       34.9009139739        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       35.1103192630        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       35.3197245521        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
